city,date,program_area,unoccupied_rooms,total_shelter_program,occupancy_rate
Scarborough,2023-03-06T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-06T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-06T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-06T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-07T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-07T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-07T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-07T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-08T00:00:00Z,COVID-19 Response,1,4,99.01
Scarborough,2023-03-08T00:00:00Z,COVID-19 Response,1,4,100
Scarborough,2023-03-08T00:00:00Z,COVID-19 Response,1,4,100
Scarborough,2023-03-08T00:00:00Z,COVID-19 Response,1,4,100
Scarborough,2023-03-09T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-09T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-09T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-09T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-10T00:00:00Z,COVID-19 Response,1,4,99.01
Scarborough,2023-03-10T00:00:00Z,COVID-19 Response,1,4,100
Scarborough,2023-03-10T00:00:00Z,COVID-19 Response,1,4,100
Scarborough,2023-03-10T00:00:00Z,COVID-19 Response,1,4,100
Scarborough,2023-03-11T00:00:00Z,COVID-19 Response,1,4,99.01
Scarborough,2023-03-11T00:00:00Z,COVID-19 Response,1,4,100
Scarborough,2023-03-11T00:00:00Z,COVID-19 Response,1,4,100
Scarborough,2023-03-11T00:00:00Z,COVID-19 Response,1,4,100
Scarborough,2023-03-12T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-12T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-12T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-12T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-13T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-13T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-13T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-13T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-14T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-14T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-14T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-14T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-15T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-15T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-15T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-15T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-16T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-16T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-16T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-16T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-17T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-17T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-17T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-17T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-18T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-18T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-18T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-18T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-19T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-19T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-19T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-19T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-20T00:00:00Z,COVID-19 Response,1,4,99.01
Scarborough,2023-03-20T00:00:00Z,COVID-19 Response,1,4,100
Scarborough,2023-03-20T00:00:00Z,COVID-19 Response,1,4,100
Scarborough,2023-03-20T00:00:00Z,COVID-19 Response,1,4,100
Scarborough,2023-03-21T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-21T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-21T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-21T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-22T00:00:00Z,COVID-19 Response,1,4,99.03
Scarborough,2023-03-22T00:00:00Z,COVID-19 Response,1,4,100
Scarborough,2023-03-22T00:00:00Z,COVID-19 Response,1,4,100
Scarborough,2023-03-22T00:00:00Z,COVID-19 Response,1,4,100
Scarborough,2023-03-23T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-23T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-23T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-23T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-24T00:00:00Z,COVID-19 Response,1,4,100
Scarborough,2023-03-24T00:00:00Z,COVID-19 Response,1,4,95.83
Scarborough,2023-03-24T00:00:00Z,COVID-19 Response,1,4,100
Scarborough,2023-03-24T00:00:00Z,COVID-19 Response,1,4,100
Scarborough,2023-03-25T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-25T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-25T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-25T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-26T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-26T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-26T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-26T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-27T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-27T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-27T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-27T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-28T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-28T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-28T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-28T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-29T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-29T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-29T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-29T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-30T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-30T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-30T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-30T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-31T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-31T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-31T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-03-31T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-01T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-01T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-01T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-01T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-02T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-02T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-02T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-02T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-03T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-03T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-03T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-03T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-04T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-04T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-04T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-04T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-05T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-05T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-05T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-05T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-06T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-06T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-06T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-06T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-07T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-07T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-07T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-07T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-08T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-08T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-08T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-08T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-09T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-09T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-09T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-09T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-10T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-10T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-10T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-10T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-11T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-11T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-11T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-11T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-12T00:00:00Z,COVID-19 Response,1,4,99.03
Scarborough,2023-04-12T00:00:00Z,COVID-19 Response,1,4,100
Scarborough,2023-04-12T00:00:00Z,COVID-19 Response,1,4,100
Scarborough,2023-04-12T00:00:00Z,COVID-19 Response,1,4,100
Scarborough,2023-04-13T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-13T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-13T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-13T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-14T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-14T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-14T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-14T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-15T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-15T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-15T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-15T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-16T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-16T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-16T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-16T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-17T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-17T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-17T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-17T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-18T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-18T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-18T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-18T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-19T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-19T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-19T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-19T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-20T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-20T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-20T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-20T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-21T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-21T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-21T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-21T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-22T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-22T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-22T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-22T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-23T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-23T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-23T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-23T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-24T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-24T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-24T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-24T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-25T00:00:00Z,COVID-19 Response,1,4,100
Scarborough,2023-04-25T00:00:00Z,COVID-19 Response,1,4,100
Scarborough,2023-04-25T00:00:00Z,COVID-19 Response,1,4,99.69
Scarborough,2023-04-25T00:00:00Z,COVID-19 Response,1,4,100
Scarborough,2023-04-26T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-26T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-26T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-26T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-27T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-27T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-27T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-27T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-28T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-28T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-28T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-28T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-29T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-29T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-29T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-29T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-30T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-30T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-30T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-04-30T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-01T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-01T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-01T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-01T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-02T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-02T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-02T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-02T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-03T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-03T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-03T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-03T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-04T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-04T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-04T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-04T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-05T00:00:00Z,COVID-19 Response,1,4,99.03
Scarborough,2023-05-05T00:00:00Z,COVID-19 Response,1,4,100
Scarborough,2023-05-05T00:00:00Z,COVID-19 Response,1,4,100
Scarborough,2023-05-05T00:00:00Z,COVID-19 Response,1,4,100
Scarborough,2023-05-06T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-06T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-06T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-06T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-07T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-07T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-07T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-07T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-08T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-08T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-08T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-08T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-09T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-09T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-09T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-09T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-10T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-10T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-10T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-10T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-11T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-11T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-11T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-11T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-12T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-12T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-12T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-12T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-13T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-13T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-13T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-13T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-14T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-14T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-14T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-14T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-15T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-15T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-15T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-15T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-16T00:00:00Z,COVID-19 Response,1,4,99.02
Scarborough,2023-05-16T00:00:00Z,COVID-19 Response,1,4,100
Scarborough,2023-05-16T00:00:00Z,COVID-19 Response,1,4,100
Scarborough,2023-05-16T00:00:00Z,COVID-19 Response,1,4,100
Scarborough,2023-05-17T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-17T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-17T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-17T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-18T00:00:00Z,COVID-19 Response,2,4,99.01
Scarborough,2023-05-18T00:00:00Z,COVID-19 Response,2,4,95.83
Scarborough,2023-05-18T00:00:00Z,COVID-19 Response,2,4,100
Scarborough,2023-05-18T00:00:00Z,COVID-19 Response,2,4,100
Scarborough,2023-05-19T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-19T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-19T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-19T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-20T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-20T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-20T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-20T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-21T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-21T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-21T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-21T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-22T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-22T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-22T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-22T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-23T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-23T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-23T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-23T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-24T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-24T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-24T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-24T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-25T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-25T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-25T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-25T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-26T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-26T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-26T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-26T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-27T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-27T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-27T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-27T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-28T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-28T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-28T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-28T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-29T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-29T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-29T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-29T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-30T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-30T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-30T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-30T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-31T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-31T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-31T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-05-31T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-01T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-01T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-01T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-01T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-02T00:00:00Z,COVID-19 Response,1,4,99.02
Scarborough,2023-06-02T00:00:00Z,COVID-19 Response,1,4,100
Scarborough,2023-06-02T00:00:00Z,COVID-19 Response,1,4,100
Scarborough,2023-06-02T00:00:00Z,COVID-19 Response,1,4,100
Scarborough,2023-06-03T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-03T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-03T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-03T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-04T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-04T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-04T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-04T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-05T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-05T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-05T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-05T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-06T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-06T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-06T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-06T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-07T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-07T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-07T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-07T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-08T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-08T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-08T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-08T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-09T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-09T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-09T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-09T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-10T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-10T00:00:00Z,COVID-19 Response,0,4,100
Scarborough,2023-06-10T00:00:00Z,COVID-19 Response,0,4,100
